payment_id,order_id,payment_type,payment_value
PAY06169,ORD06169,Wallet,6512
PAY06170,ORD06170,Card,2360
PAY06171,ORD06171,UPI,3083
PAY06172,ORD06172,Wallet,5031
PAY06173,ORD06173,Card,6170
PAY06174,ORD06174,Wallet,922
PAY06175,ORD06175,UPI,7653
PAY06176,ORD06176,Card,1936
PAY06177,ORD06177,COD,5061
PAY06178,ORD06178,UPI,10236
PAY06179,ORD06179,UPI,10512
PAY06180,ORD06180,COD,948
PAY06181,ORD06181,COD,6999
PAY06182,ORD06182,UPI,5247
PAY06183,ORD06183,Wallet,7349
PAY06184,ORD06184,Wallet,1522
PAY06185,ORD06185,UPI,6840
PAY06186,ORD06186,Card,9501
PAY06187,ORD06187,Wallet,8230
PAY06188,ORD06188,Card,1624
PAY06189,ORD06189,COD,9250
PAY06190,ORD06190,Wallet,8032
PAY06191,ORD06191,UPI,9531
PAY06192,ORD06192,UPI,4947
PAY06193,ORD06193,Wallet,1114
PAY06194,ORD06194,Card,11419
PAY06195,ORD06195,Card,7814
PAY06196,ORD06196,Card,8751
PAY06197,ORD06197,Wallet,3249
PAY06198,ORD06198,COD,3839
PAY06199,ORD06199,Wallet,11982
PAY06200,ORD06200,Card,3135
PAY06201,ORD06201,Wallet,7616
PAY06202,ORD06202,Wallet,9390
PAY06203,ORD06203,Card,11591
PAY06204,ORD06204,UPI,7699
PAY06205,ORD06205,Card,1029
PAY06206,ORD06206,UPI,1727
PAY06207,ORD06207,UPI,4177
PAY06208,ORD06208,Wallet,7629
PAY06209,ORD06209,UPI,1341
PAY06210,ORD06210,Card,7280
PAY06211,ORD06211,UPI,6464
PAY06212,ORD06212,Wallet,4994
PAY06213,ORD06213,Card,7523
PAY06214,ORD06214,UPI,3081
PAY06215,ORD06215,COD,8547
PAY06216,ORD06216,COD,10768
PAY06217,ORD06217,UPI,6042
PAY06218,ORD06218,UPI,9698
PAY06219,ORD06219,UPI,10095
PAY06220,ORD06220,Card,4534
PAY06221,ORD06221,UPI,11392
PAY06222,ORD06222,UPI,4968
PAY06223,ORD06223,Card,4597
PAY06224,ORD06224,COD,5016
PAY06225,ORD06225,COD,5869
PAY06226,ORD06226,UPI,4018
PAY06227,ORD06227,UPI,7348
PAY06228,ORD06228,Card,8828
PAY06229,ORD06229,UPI,3418
PAY06230,ORD06230,COD,1705
PAY06231,ORD06231,Wallet,10105
PAY06232,ORD06232,UPI,10070
PAY06233,ORD06233,Card,5478
PAY06234,ORD06234,Wallet,4783
PAY06235,ORD06235,Wallet,8576
PAY06236,ORD06236,Wallet,9883
PAY06237,ORD06237,Wallet,8042
PAY06238,ORD06238,Card,9494
PAY06239,ORD06239,UPI,11352
PAY06240,ORD06240,Card,6344
PAY06241,ORD06241,Wallet,4776
PAY06242,ORD06242,Wallet,806
PAY06243,ORD06243,COD,10679
PAY06244,ORD06244,UPI,10387
PAY06245,ORD06245,COD,7691
PAY06246,ORD06246,Wallet,6515
PAY06247,ORD06247,Wallet,6701
PAY06248,ORD06248,COD,8277
PAY06249,ORD06249,Wallet,2766
PAY06250,ORD06250,UPI,4885
PAY06251,ORD06251,UPI,10081
PAY06252,ORD06252,UPI,10639
PAY06253,ORD06253,Wallet,9915
PAY06254,ORD06254,Wallet,11061
PAY06255,ORD06255,Wallet,4620
PAY06256,ORD06256,Wallet,1519
PAY06257,ORD06257,Wallet,7577
PAY06258,ORD06258,Wallet,6477
PAY06259,ORD06259,Wallet,1642
PAY06260,ORD06260,COD,2332
PAY06261,ORD06261,COD,2036
PAY06262,ORD06262,Card,4243
PAY06263,ORD06263,UPI,3669
PAY06264,ORD06264,UPI,1147
PAY06265,ORD06265,COD,9228
PAY06266,ORD06266,UPI,6478
PAY06267,ORD06267,Card,8485
PAY06268,ORD06268,COD,11290
PAY06269,ORD06269,COD,1268
PAY06270,ORD06270,Card,2550
PAY06271,ORD06271,COD,11039
PAY06272,ORD06272,Wallet,5054
PAY06273,ORD06273,UPI,2612
PAY06274,ORD06274,COD,8223
PAY06275,ORD06275,Card,4214
PAY06276,ORD06276,Wallet,8846
PAY06277,ORD06277,UPI,12000
PAY06278,ORD06278,Card,6763
PAY06279,ORD06279,Card,2232
PAY06280,ORD06280,UPI,10339
PAY06281,ORD06281,Card,5411
PAY06282,ORD06282,UPI,11182
PAY06283,ORD06283,COD,8569
PAY06284,ORD06284,COD,5854
PAY06285,ORD06285,Card,9578
PAY06286,ORD06286,COD,11017
PAY06287,ORD06287,Card,7375
PAY06288,ORD06288,Wallet,5629
PAY06289,ORD06289,Wallet,4928
PAY06290,ORD06290,COD,8271
PAY06291,ORD06291,UPI,7092
PAY06292,ORD06292,UPI,9188
PAY06293,ORD06293,UPI,7141
PAY06294,ORD06294,Wallet,8255
PAY06295,ORD06295,Card,5439
PAY06296,ORD06296,Card,2583
PAY06297,ORD06297,UPI,4089
PAY06298,ORD06298,UPI,11973
PAY06299,ORD06299,Wallet,5940
PAY06300,ORD06300,UPI,11807
PAY06301,ORD06301,UPI,3181
PAY06302,ORD06302,Card,507
PAY06303,ORD06303,COD,6299
PAY06304,ORD06304,UPI,4730
PAY06305,ORD06305,UPI,7261
PAY06306,ORD06306,Wallet,2927
PAY06307,ORD06307,COD,1341
PAY06308,ORD06308,Wallet,511
PAY06309,ORD06309,COD,6360
PAY06310,ORD06310,Card,4397
PAY06311,ORD06311,COD,6154
PAY06312,ORD06312,COD,5479
PAY06313,ORD06313,Card,3165
PAY06314,ORD06314,Card,5387
PAY06315,ORD06315,UPI,1621
PAY06316,ORD06316,COD,9985
PAY06317,ORD06317,Card,6674
PAY06318,ORD06318,Card,6016
PAY06319,ORD06319,Wallet,8117
PAY06320,ORD06320,UPI,5352
PAY06321,ORD06321,UPI,9066
PAY06322,ORD06322,UPI,7175
PAY06323,ORD06323,Card,10102
PAY06324,ORD06324,Card,11371
PAY06325,ORD06325,Card,4457
PAY06326,ORD06326,Card,7092
PAY06327,ORD06327,COD,5046
PAY06328,ORD06328,COD,3077
PAY06329,ORD06329,UPI,3512
PAY06330,ORD06330,Wallet,4806
PAY06331,ORD06331,Wallet,1391
PAY06332,ORD06332,COD,9621
PAY06333,ORD06333,Wallet,11337
PAY06334,ORD06334,UPI,2706
PAY06335,ORD06335,COD,6444
PAY06336,ORD06336,UPI,8374
PAY06337,ORD06337,COD,1822
PAY06338,ORD06338,Card,2084
PAY06339,ORD06339,Wallet,3974
PAY06340,ORD06340,UPI,585
PAY06341,ORD06341,Card,8743
PAY06342,ORD06342,Card,1243
PAY06343,ORD06343,COD,10793
PAY06344,ORD06344,COD,10896
PAY06345,ORD06345,COD,11888
PAY06346,ORD06346,Card,11817
PAY06347,ORD06347,Card,8815
PAY06348,ORD06348,UPI,2671
PAY06349,ORD06349,COD,8068
PAY06350,ORD06350,Wallet,9294
PAY06351,ORD06351,Wallet,4039
PAY06352,ORD06352,UPI,10765
PAY06353,ORD06353,Card,4961
PAY06354,ORD06354,UPI,5003
PAY06355,ORD06355,UPI,4256
PAY06356,ORD06356,COD,10402
PAY06357,ORD06357,COD,10179
PAY06358,ORD06358,UPI,11286
PAY06359,ORD06359,Wallet,6435
PAY06360,ORD06360,Wallet,7483
PAY06361,ORD06361,Wallet,3615
PAY06362,ORD06362,COD,4519
PAY06363,ORD06363,UPI,7133
PAY06364,ORD06364,COD,5138
PAY06365,ORD06365,COD,10748
PAY06366,ORD06366,Wallet,3167
PAY06367,ORD06367,COD,6759
PAY06368,ORD06368,Wallet,5890
PAY06369,ORD06369,UPI,5364
PAY06370,ORD06370,COD,2087
PAY06371,ORD06371,Card,11401
PAY06372,ORD06372,Wallet,5323
PAY06373,ORD06373,COD,6317
PAY06374,ORD06374,UPI,8798
PAY06375,ORD06375,COD,9463
PAY06376,ORD06376,Card,2300
PAY06377,ORD06377,COD,10751
PAY06378,ORD06378,UPI,3606
PAY06379,ORD06379,Wallet,3106
PAY06380,ORD06380,COD,5547
PAY06381,ORD06381,Card,6263
PAY06382,ORD06382,UPI,5957
PAY06383,ORD06383,Wallet,3784
PAY06384,ORD06384,Card,10010
PAY06385,ORD06385,COD,4761
PAY06386,ORD06386,UPI,9310
PAY06387,ORD06387,COD,7717
PAY06388,ORD06388,UPI,11851
PAY06389,ORD06389,UPI,7121
PAY06390,ORD06390,UPI,11485
PAY06391,ORD06391,Wallet,4185
PAY06392,ORD06392,Wallet,6056
PAY06393,ORD06393,UPI,8553
PAY06394,ORD06394,Card,9823
PAY06395,ORD06395,COD,9258
PAY06396,ORD06396,COD,7776
PAY06397,ORD06397,Card,9767
PAY06398,ORD06398,UPI,9485
PAY06399,ORD06399,Wallet,4742
PAY06400,ORD06400,Card,7740
PAY06401,ORD06401,COD,6714
PAY06402,ORD06402,Card,8063
PAY06403,ORD06403,COD,2877
PAY06404,ORD06404,COD,5257
PAY06405,ORD06405,UPI,10875
PAY06406,ORD06406,Card,2907
PAY06407,ORD06407,Card,4360
PAY06408,ORD06408,Wallet,10631
PAY06409,ORD06409,Card,7416
PAY06410,ORD06410,UPI,4075
PAY06411,ORD06411,Card,3091
PAY06412,ORD06412,Wallet,1970
PAY06413,ORD06413,UPI,9672
PAY06414,ORD06414,Card,2829
PAY06415,ORD06415,Wallet,6074
PAY06416,ORD06416,Card,10925
PAY06417,ORD06417,COD,6026
PAY06418,ORD06418,COD,3183
PAY06419,ORD06419,Wallet,1016
PAY06420,ORD06420,COD,7521
PAY06421,ORD06421,Wallet,8488
PAY06422,ORD06422,Wallet,10432
PAY06423,ORD06423,Wallet,7431
PAY06424,ORD06424,Wallet,10270
PAY06425,ORD06425,Wallet,9855
PAY06426,ORD06426,Card,1500
PAY06427,ORD06427,UPI,7637
PAY06428,ORD06428,Wallet,9680
PAY06429,ORD06429,COD,2468
PAY06430,ORD06430,Card,9047
PAY06431,ORD06431,UPI,2291
PAY06432,ORD06432,UPI,9175
PAY06433,ORD06433,Wallet,5065
PAY06434,ORD06434,Card,3731
PAY06435,ORD06435,Card,7522
PAY06436,ORD06436,Wallet,5716
PAY06437,ORD06437,UPI,8882
PAY06438,ORD06438,UPI,6567
PAY06439,ORD06439,Card,4619
PAY06440,ORD06440,UPI,3930
PAY06441,ORD06441,UPI,2205
PAY06442,ORD06442,COD,7753
PAY06443,ORD06443,Card,5918
PAY06444,ORD06444,UPI,8152
PAY06445,ORD06445,Card,10880
PAY06446,ORD06446,Card,1694
PAY06447,ORD06447,Card,7631
PAY06448,ORD06448,Wallet,2061
PAY06449,ORD06449,Wallet,7421
PAY06450,ORD06450,Card,3902
PAY06451,ORD06451,COD,1315
PAY06452,ORD06452,COD,11447
PAY06453,ORD06453,UPI,4010
PAY06454,ORD06454,Card,7613
PAY06455,ORD06455,Card,3165
PAY06456,ORD06456,Wallet,11779
PAY06457,ORD06457,Wallet,7848
PAY06458,ORD06458,Card,9349
PAY06459,ORD06459,COD,6489
PAY06460,ORD06460,UPI,2352
PAY06461,ORD06461,Wallet,1199
PAY06462,ORD06462,Wallet,4560
PAY06463,ORD06463,Wallet,4906
PAY06464,ORD06464,Wallet,3290
PAY06465,ORD06465,Wallet,6463
PAY06466,ORD06466,Card,7089
PAY06467,ORD06467,Card,3236
PAY06468,ORD06468,UPI,10107
PAY06469,ORD06469,Card,7941
PAY06470,ORD06470,Wallet,1858
PAY06471,ORD06471,Wallet,2084
PAY06472,ORD06472,UPI,5701
PAY06473,ORD06473,COD,3162
PAY06474,ORD06474,Wallet,4879
PAY06475,ORD06475,Card,10037
PAY06476,ORD06476,UPI,8149
PAY06477,ORD06477,Wallet,4398
PAY06478,ORD06478,Card,8968
PAY06479,ORD06479,Card,6948
PAY06480,ORD06480,Wallet,11090
PAY06481,ORD06481,COD,3321
PAY06482,ORD06482,Card,2461
PAY06483,ORD06483,Card,10049
PAY06484,ORD06484,Card,505
PAY06485,ORD06485,UPI,5918
PAY06486,ORD06486,UPI,10917
PAY06487,ORD06487,Wallet,1847
PAY06488,ORD06488,Card,11769
PAY06489,ORD06489,UPI,6061
PAY06490,ORD06490,UPI,7159
PAY06491,ORD06491,Wallet,9925
PAY06492,ORD06492,Card,11885
PAY06493,ORD06493,UPI,5563
PAY06494,ORD06494,Wallet,2442
PAY06495,ORD06495,Card,10216
PAY06496,ORD06496,Wallet,10991
PAY06497,ORD06497,Card,3057
PAY06498,ORD06498,COD,7323
PAY06499,ORD06499,UPI,9988
PAY06500,ORD06500,COD,3255
PAY06501,ORD06501,COD,4709
PAY06502,ORD06502,UPI,5925
PAY06503,ORD06503,Card,8924
PAY06504,ORD06504,Card,7210
PAY06505,ORD06505,Wallet,5628
PAY06506,ORD06506,UPI,11276
PAY06507,ORD06507,Card,5040
PAY06508,ORD06508,Card,8345
PAY06509,ORD06509,UPI,8800
PAY06510,ORD06510,Wallet,7146
PAY06511,ORD06511,COD,1402
PAY06512,ORD06512,COD,11305
PAY06513,ORD06513,Card,7799
PAY06514,ORD06514,Card,10395
PAY06515,ORD06515,COD,5566
PAY06516,ORD06516,Wallet,1414
PAY06517,ORD06517,UPI,3377
PAY06518,ORD06518,UPI,7615
PAY06519,ORD06519,UPI,659
PAY06520,ORD06520,COD,792
PAY06521,ORD06521,COD,6109
PAY06522,ORD06522,Wallet,9278
PAY06523,ORD06523,Wallet,567
PAY06524,ORD06524,COD,9888
PAY06525,ORD06525,Wallet,3050
PAY06526,ORD06526,Card,1717
PAY06527,ORD06527,UPI,4185
PAY06528,ORD06528,Wallet,1545
PAY06529,ORD06529,UPI,5808
PAY06530,ORD06530,COD,922
PAY06531,ORD06531,UPI,3305
PAY06532,ORD06532,Card,10908
PAY06533,ORD06533,COD,3537
PAY06534,ORD06534,Wallet,6410
PAY06535,ORD06535,Card,7869
PAY06536,ORD06536,COD,1615
PAY06537,ORD06537,UPI,6965
PAY06538,ORD06538,Wallet,981
PAY06539,ORD06539,COD,2677
PAY06540,ORD06540,UPI,533
PAY06541,ORD06541,Card,10179
PAY06542,ORD06542,Card,5308
PAY06543,ORD06543,Wallet,11805
PAY06544,ORD06544,COD,3555
PAY06545,ORD06545,Card,3749
PAY06546,ORD06546,Card,5934
PAY06547,ORD06547,Card,6808
PAY06548,ORD06548,Wallet,4357
PAY06549,ORD06549,COD,1928
PAY06550,ORD06550,UPI,4465
PAY06551,ORD06551,Card,3457
PAY06552,ORD06552,Wallet,7212
PAY06553,ORD06553,Wallet,8975
PAY06554,ORD06554,Card,7046
PAY06555,ORD06555,Wallet,4047
PAY06556,ORD06556,COD,1696
PAY06557,ORD06557,COD,5230
PAY06558,ORD06558,UPI,6931
PAY06559,ORD06559,UPI,2565
PAY06560,ORD06560,Wallet,6226
PAY06561,ORD06561,UPI,503
PAY06562,ORD06562,Wallet,6053
PAY06563,ORD06563,UPI,8156
PAY06564,ORD06564,COD,11093
PAY06565,ORD06565,Wallet,8541
PAY06566,ORD06566,Wallet,2834
PAY06567,ORD06567,Wallet,2311
PAY06568,ORD06568,Wallet,7625
PAY06569,ORD06569,Wallet,10796
PAY06570,ORD06570,COD,1561
PAY06571,ORD06571,Card,3041
PAY06572,ORD06572,Card,11522
PAY06573,ORD06573,UPI,632
PAY06574,ORD06574,COD,4098
PAY06575,ORD06575,Card,7515
PAY06576,ORD06576,COD,3578
PAY06577,ORD06577,Card,3595
PAY06578,ORD06578,UPI,2733
PAY06579,ORD06579,Card,3327
PAY06580,ORD06580,Wallet,6763
PAY06581,ORD06581,Card,8279
PAY06582,ORD06582,UPI,9415
PAY06583,ORD06583,UPI,2207
PAY06584,ORD06584,UPI,1428
PAY06585,ORD06585,COD,2111
PAY06586,ORD06586,COD,10144
PAY06587,ORD06587,UPI,8022
PAY06588,ORD06588,UPI,8402
PAY06589,ORD06589,Wallet,10970
PAY06590,ORD06590,Card,7529
PAY06591,ORD06591,COD,854
PAY06592,ORD06592,Card,9113
PAY06593,ORD06593,COD,8102
PAY06594,ORD06594,COD,10399
PAY06595,ORD06595,COD,10957
PAY06596,ORD06596,COD,8203
PAY06597,ORD06597,Wallet,1310
PAY06598,ORD06598,Wallet,7502
PAY06599,ORD06599,COD,5776
PAY06600,ORD06600,Card,10961
PAY06601,ORD06601,Wallet,2632
PAY06602,ORD06602,COD,5240
PAY06603,ORD06603,Wallet,549
PAY06604,ORD06604,Card,6822
PAY06605,ORD06605,Card,6093
PAY06606,ORD06606,Card,3491
PAY06607,ORD06607,Wallet,3826
PAY06608,ORD06608,Wallet,5746
PAY06609,ORD06609,COD,2415
PAY06610,ORD06610,UPI,6801
PAY06611,ORD06611,Card,8221
PAY06612,ORD06612,UPI,11115
PAY06613,ORD06613,Card,9910
PAY06614,ORD06614,Wallet,4613
PAY06615,ORD06615,Card,3402
PAY06616,ORD06616,Wallet,9845
PAY06617,ORD06617,Card,3864
PAY06618,ORD06618,COD,7827
PAY06619,ORD06619,UPI,9205
PAY06620,ORD06620,Card,2146
PAY06621,ORD06621,UPI,3466
PAY06622,ORD06622,COD,2942
PAY06623,ORD06623,Card,9861
PAY06624,ORD06624,Wallet,2444
PAY06625,ORD06625,Wallet,6769
PAY06626,ORD06626,Card,7844
PAY06627,ORD06627,COD,1227
PAY06628,ORD06628,Card,9552
PAY06629,ORD06629,UPI,11684
PAY06630,ORD06630,Wallet,3734
PAY06631,ORD06631,UPI,6959
PAY06632,ORD06632,COD,4356
PAY06633,ORD06633,UPI,8589
PAY06634,ORD06634,COD,9394
PAY06635,ORD06635,UPI,8283
PAY06636,ORD06636,UPI,3877
PAY06637,ORD06637,UPI,4709
PAY06638,ORD06638,Wallet,1772
PAY06639,ORD06639,UPI,7481
PAY06640,ORD06640,COD,8368
PAY06641,ORD06641,COD,8540
PAY06642,ORD06642,UPI,4247
PAY06643,ORD06643,Card,11975
PAY06644,ORD06644,Wallet,7073
PAY06645,ORD06645,Card,10719
PAY06646,ORD06646,Card,11861
PAY06647,ORD06647,Card,4429
PAY06648,ORD06648,COD,1555
PAY06649,ORD06649,UPI,6944
PAY06650,ORD06650,UPI,4090
PAY06651,ORD06651,Wallet,10269
PAY06652,ORD06652,Card,5680
PAY06653,ORD06653,Card,9951
PAY06654,ORD06654,UPI,9035
PAY06655,ORD06655,UPI,8442
PAY06656,ORD06656,Card,2689
PAY06657,ORD06657,UPI,10353
PAY06658,ORD06658,UPI,11100
PAY06659,ORD06659,COD,1822
PAY06660,ORD06660,Wallet,9203
PAY06661,ORD06661,Wallet,11744
PAY06662,ORD06662,COD,7427
PAY06663,ORD06663,UPI,7487
PAY06664,ORD06664,UPI,3151
PAY06665,ORD06665,Wallet,995
PAY06666,ORD06666,Wallet,7152
PAY06667,ORD06667,COD,6679
PAY06668,ORD06668,UPI,10555
PAY06669,ORD06669,Wallet,8209
PAY06670,ORD06670,Wallet,3117
PAY06671,ORD06671,Card,11408
PAY06672,ORD06672,UPI,6739
PAY06673,ORD06673,Wallet,4716
PAY06674,ORD06674,COD,4090
PAY06675,ORD06675,COD,720
PAY06676,ORD06676,COD,9968
PAY06677,ORD06677,Wallet,3058
PAY06678,ORD06678,Wallet,6324
PAY06679,ORD06679,Card,1726
PAY06680,ORD06680,Wallet,3191
PAY06681,ORD06681,COD,8824
PAY06682,ORD06682,Wallet,2502
PAY06683,ORD06683,Card,5661
PAY06684,ORD06684,UPI,1203
PAY06685,ORD06685,COD,2404
PAY06686,ORD06686,UPI,10264
PAY06687,ORD06687,COD,3127
PAY06688,ORD06688,Wallet,1812
PAY06689,ORD06689,COD,4271
PAY06690,ORD06690,COD,2907
PAY06691,ORD06691,UPI,6058
PAY06692,ORD06692,Card,11644
PAY06693,ORD06693,Card,5453
PAY06694,ORD06694,Card,8850
PAY06695,ORD06695,UPI,1342
PAY06696,ORD06696,Wallet,7125
PAY06697,ORD06697,UPI,8324
PAY06698,ORD06698,Wallet,10821
PAY06699,ORD06699,COD,2144
PAY06700,ORD06700,COD,9380
PAY06701,ORD06701,COD,2301
PAY06702,ORD06702,COD,7303
PAY06703,ORD06703,COD,1079
PAY06704,ORD06704,Wallet,4315
PAY06705,ORD06705,UPI,3962
PAY06706,ORD06706,Card,5283
PAY06707,ORD06707,COD,8656
PAY06708,ORD06708,COD,5835
PAY06709,ORD06709,UPI,8130
PAY06710,ORD06710,Wallet,8705
PAY06711,ORD06711,Wallet,4735
PAY06712,ORD06712,Wallet,10804
PAY06713,ORD06713,Wallet,9012
PAY06714,ORD06714,COD,10533
PAY06715,ORD06715,Card,5910
PAY06716,ORD06716,Card,1974
PAY06717,ORD06717,Wallet,1741
PAY06718,ORD06718,UPI,2768
PAY06719,ORD06719,Wallet,7840
PAY06720,ORD06720,COD,4855
PAY06721,ORD06721,Wallet,9107
PAY06722,ORD06722,COD,7710
PAY06723,ORD06723,Card,10750
PAY06724,ORD06724,Card,8325
PAY06725,ORD06725,UPI,2095
PAY06726,ORD06726,Wallet,1577
PAY06727,ORD06727,UPI,2001
PAY06728,ORD06728,Wallet,2468
PAY06729,ORD06729,Wallet,1368
PAY06730,ORD06730,COD,3900
PAY06731,ORD06731,Wallet,11968
PAY06732,ORD06732,UPI,10864
PAY06733,ORD06733,COD,9625
PAY06734,ORD06734,COD,9709
PAY06735,ORD06735,COD,9008
PAY06736,ORD06736,COD,8879
PAY06737,ORD06737,Wallet,4135
PAY06738,ORD06738,Wallet,5768
PAY06739,ORD06739,Wallet,8496
PAY06740,ORD06740,UPI,11149
PAY06741,ORD06741,Wallet,10309
PAY06742,ORD06742,Card,3713
PAY06743,ORD06743,Card,654
PAY06744,ORD06744,Card,7339
PAY06745,ORD06745,COD,7343
PAY06746,ORD06746,UPI,7808
PAY06747,ORD06747,Card,7596
PAY06748,ORD06748,Card,10593
PAY06749,ORD06749,Wallet,918
PAY06750,ORD06750,Card,7105
PAY06751,ORD06751,Card,5403
PAY06752,ORD06752,COD,11409
PAY06753,ORD06753,UPI,7188
PAY06754,ORD06754,Card,7816
PAY06755,ORD06755,Card,11579
PAY06756,ORD06756,UPI,9557
PAY06757,ORD06757,Card,11694
PAY06758,ORD06758,UPI,3110
PAY06759,ORD06759,UPI,10660
PAY06760,ORD06760,COD,8475
PAY06761,ORD06761,UPI,4819
PAY06762,ORD06762,Wallet,2648
PAY06763,ORD06763,COD,4234
PAY06764,ORD06764,Card,11427
PAY06765,ORD06765,COD,2219
PAY06766,ORD06766,Wallet,1795
PAY06767,ORD06767,UPI,11790
PAY06768,ORD06768,Card,4523
PAY06769,ORD06769,COD,3768
PAY06770,ORD06770,Wallet,8941
PAY06771,ORD06771,Card,5192
PAY06772,ORD06772,Wallet,2985
PAY06773,ORD06773,COD,1344
PAY06774,ORD06774,COD,3039
PAY06775,ORD06775,Wallet,11742
PAY06776,ORD06776,Card,11734
PAY06777,ORD06777,Card,7072
PAY06778,ORD06778,Wallet,4368
PAY06779,ORD06779,Card,4473
PAY06780,ORD06780,UPI,11531
PAY06781,ORD06781,Card,10286
PAY06782,ORD06782,COD,6516
PAY06783,ORD06783,UPI,5446
PAY06784,ORD06784,COD,3518
PAY06785,ORD06785,UPI,4198
PAY06786,ORD06786,Card,6833
PAY06787,ORD06787,Card,2295
PAY06788,ORD06788,COD,9799
PAY06789,ORD06789,Wallet,9075
PAY06790,ORD06790,Wallet,5719
PAY06791,ORD06791,COD,4228
PAY06792,ORD06792,UPI,4117
PAY06793,ORD06793,Card,5209
PAY06794,ORD06794,Card,7216
PAY06795,ORD06795,Wallet,5965
PAY06796,ORD06796,Card,4994
PAY06797,ORD06797,UPI,919
PAY06798,ORD06798,Wallet,8383
PAY06799,ORD06799,Card,11974
PAY06800,ORD06800,Wallet,8530
PAY06801,ORD06801,Card,11317
PAY06802,ORD06802,COD,9821
PAY06803,ORD06803,Wallet,2611
PAY06804,ORD06804,COD,952
PAY06805,ORD06805,COD,10699
PAY06806,ORD06806,Wallet,1543
PAY06807,ORD06807,Wallet,3222
PAY06808,ORD06808,COD,1276
PAY06809,ORD06809,Card,10816
PAY06810,ORD06810,Card,9186
PAY06811,ORD06811,UPI,7945
PAY06812,ORD06812,COD,3690
PAY06813,ORD06813,Wallet,9592
PAY06814,ORD06814,Wallet,7302
PAY06815,ORD06815,COD,8347
PAY06816,ORD06816,Wallet,8177
PAY06817,ORD06817,COD,1080
PAY06818,ORD06818,UPI,9008
PAY06819,ORD06819,COD,11479
PAY06820,ORD06820,COD,9609
PAY06821,ORD06821,Card,11611
PAY06822,ORD06822,COD,5935
PAY06823,ORD06823,UPI,6614
PAY06824,ORD06824,UPI,11175
PAY06825,ORD06825,Wallet,8827
PAY06826,ORD06826,Card,6213
PAY06827,ORD06827,UPI,9984
PAY06828,ORD06828,Card,10565
PAY06829,ORD06829,COD,2218
PAY06830,ORD06830,UPI,5094
PAY06831,ORD06831,COD,8077
PAY06832,ORD06832,COD,10977
PAY06833,ORD06833,COD,8958
PAY06834,ORD06834,Wallet,6106
PAY06835,ORD06835,Wallet,11478
PAY06836,ORD06836,Card,8592
PAY06837,ORD06837,COD,2710
PAY06838,ORD06838,Card,1848
PAY06839,ORD06839,Wallet,4917
PAY06840,ORD06840,Wallet,11696
PAY06841,ORD06841,Card,9332
PAY06842,ORD06842,COD,5502
PAY06843,ORD06843,COD,6030
PAY06844,ORD06844,UPI,6897
PAY06845,ORD06845,Card,6323
PAY06846,ORD06846,Wallet,8077
PAY06847,ORD06847,UPI,2896
PAY06848,ORD06848,Card,2652
PAY06849,ORD06849,UPI,5597
PAY06850,ORD06850,Wallet,11805
PAY06851,ORD06851,Card,10404
PAY06852,ORD06852,Card,5024
PAY06853,ORD06853,COD,2161
PAY06854,ORD06854,COD,575
PAY06855,ORD06855,Wallet,2540
PAY06856,ORD06856,COD,7392
PAY06857,ORD06857,Wallet,2253
PAY06858,ORD06858,Wallet,1577
PAY06859,ORD06859,COD,1169
PAY06860,ORD06860,UPI,812
PAY06861,ORD06861,COD,10611
PAY06862,ORD06862,COD,11884
PAY06863,ORD06863,Card,7504
PAY06864,ORD06864,Wallet,6172
PAY06865,ORD06865,UPI,8858
PAY06866,ORD06866,Wallet,5551
PAY06867,ORD06867,UPI,644
PAY06868,ORD06868,UPI,7547
PAY06869,ORD06869,COD,3241
PAY06870,ORD06870,Card,2644
PAY06871,ORD06871,UPI,7493
PAY06872,ORD06872,COD,6085
PAY06873,ORD06873,Wallet,9077
PAY06874,ORD06874,COD,8914
PAY06875,ORD06875,COD,11643
PAY06876,ORD06876,Wallet,10750
PAY06877,ORD06877,COD,6100
PAY06878,ORD06878,UPI,11084
PAY06879,ORD06879,Wallet,10576
PAY06880,ORD06880,COD,7015
PAY06881,ORD06881,Wallet,10576
PAY06882,ORD06882,Card,7942
PAY06883,ORD06883,UPI,6573
PAY06884,ORD06884,COD,3291
PAY06885,ORD06885,Card,5745
PAY06886,ORD06886,Wallet,8130
PAY06887,ORD06887,UPI,7893
PAY06888,ORD06888,Wallet,9749
PAY06889,ORD06889,Card,5783
PAY06890,ORD06890,Card,5744
PAY06891,ORD06891,COD,9227
PAY06892,ORD06892,UPI,7109
PAY06893,ORD06893,COD,11497
PAY06894,ORD06894,Card,5954
PAY06895,ORD06895,Wallet,8978
PAY06896,ORD06896,Card,11180
PAY06897,ORD06897,UPI,4703
PAY06898,ORD06898,Card,1209
PAY06899,ORD06899,COD,6825
PAY06900,ORD06900,Card,5483
PAY06901,ORD06901,UPI,8471
PAY06902,ORD06902,Wallet,2836
PAY06903,ORD06903,COD,9882
PAY06904,ORD06904,COD,9988
PAY06905,ORD06905,Card,6320
PAY06906,ORD06906,UPI,10610
PAY06907,ORD06907,COD,3488
PAY06908,ORD06908,COD,9603
PAY06909,ORD06909,COD,3403
PAY06910,ORD06910,UPI,5896
PAY06911,ORD06911,UPI,5236
PAY06912,ORD06912,COD,5460
PAY06913,ORD06913,Wallet,8042
PAY06914,ORD06914,Card,8419
