review_id,order_id,rating,review_text
REV04635,ORD05137,5,Highly recommended
REV04636,ORD03733,2,Not worth the money
REV04637,ORD03670,5,Highly recommended
REV04638,ORD00872,4,Highly recommended
REV04639,ORD08146,4,Amazing quality
REV04640,ORD02808,4,Excellent product and fast delivery
REV04641,ORD09159,1,Poor packaging
REV04642,ORD07810,5,Worth the price
REV04643,ORD01045,5,Very satisfied with purchase
REV04644,ORD04524,5,Excellent product and fast delivery
REV04645,ORD09794,4,Excellent product and fast delivery
REV04646,ORD06493,4,Very satisfied with purchase
REV04647,ORD05077,3,Poor packaging
REV04648,ORD05416,4,Worth the price
REV04649,ORD06671,3,Not worth the money
REV04650,ORD09616,2,Not worth the money
REV04651,ORD09988,3,"Delivery delayed, disappointed"
REV04652,ORD09625,1,Bad experience
REV04653,ORD01043,2,"Delivery delayed, disappointed"
REV04654,ORD03189,4,Very satisfied with purchase
REV04655,ORD02939,3,Not worth the money
REV04656,ORD08110,5,Excellent product and fast delivery
REV04657,ORD01460,5,Worth the price
REV04658,ORD09405,2,Poor packaging
REV04659,ORD06678,5,Amazing quality
REV04660,ORD02270,4,Amazing quality
REV04661,ORD01571,5,Very satisfied with purchase
REV04662,ORD07052,3,Poor quality product
REV04663,ORD01487,5,Amazing quality
REV04664,ORD03287,3,Poor packaging
REV04665,ORD05566,3,"Delivery delayed, disappointed"
REV04666,ORD08584,4,Excellent product and fast delivery
REV04667,ORD00998,3,Not worth the money
REV04668,ORD06114,5,Excellent product and fast delivery
REV04669,ORD08670,2,"Delivery delayed, disappointed"
REV04670,ORD06304,1,Bad experience
REV04671,ORD09231,3,Not worth the money
REV04672,ORD02825,4,Excellent product and fast delivery
REV04673,ORD08163,3,Not worth the money
REV04674,ORD05657,3,Poor quality product
REV04675,ORD09826,2,Poor quality product
REV04676,ORD07221,4,Very satisfied with purchase
REV04677,ORD08313,5,Very satisfied with purchase
REV04678,ORD00498,2,Poor packaging
REV04679,ORD01971,4,Highly recommended
REV04680,ORD04775,5,Worth the price
REV04681,ORD09669,2,Poor quality product
REV04682,ORD08154,4,Excellent product and fast delivery
REV04683,ORD05528,3,Poor quality product
REV04684,ORD06371,5,Highly recommended
REV04685,ORD09085,5,Excellent product and fast delivery
REV04686,ORD05992,1,Poor quality product
REV04687,ORD03086,2,Poor packaging
REV04688,ORD05871,5,Excellent product and fast delivery
REV04689,ORD09686,1,Poor packaging
REV04690,ORD01491,2,Not worth the money
REV04691,ORD08640,5,Worth the price
REV04692,ORD08548,4,Highly recommended
REV04693,ORD03293,4,Highly recommended
REV04694,ORD07339,3,Poor quality product
REV04695,ORD06985,5,Worth the price
REV04696,ORD01350,4,Amazing quality
REV04697,ORD01710,4,Amazing quality
REV04698,ORD09989,3,Poor packaging
REV04699,ORD04706,4,Amazing quality
REV04700,ORD08644,5,Excellent product and fast delivery
REV04701,ORD01462,5,Very satisfied with purchase
REV04702,ORD09360,3,Not worth the money
REV04703,ORD00786,4,Worth the price
REV04704,ORD04964,4,Excellent product and fast delivery
REV04705,ORD08811,4,Worth the price
REV04706,ORD08330,1,Poor packaging
REV04707,ORD08336,4,Very satisfied with purchase
REV04708,ORD03515,4,Excellent product and fast delivery
REV04709,ORD03631,2,Poor quality product
REV04710,ORD03336,5,Excellent product and fast delivery
REV04711,ORD00256,4,Highly recommended
REV04712,ORD03376,1,Poor packaging
REV04713,ORD04759,5,Excellent product and fast delivery
REV04714,ORD05420,1,Poor quality product
REV04715,ORD03742,5,Amazing quality
REV04716,ORD00734,4,Amazing quality
REV04717,ORD04034,2,Not worth the money
REV04718,ORD06928,4,Worth the price
REV04719,ORD03357,5,Worth the price
REV04720,ORD06705,5,Worth the price
REV04721,ORD06778,5,Amazing quality
REV04722,ORD07999,4,Very satisfied with purchase
REV04723,ORD06480,3,"Delivery delayed, disappointed"
REV04724,ORD02112,1,Poor packaging
REV04725,ORD01156,5,Very satisfied with purchase
REV04726,ORD02604,4,Excellent product and fast delivery
REV04727,ORD01090,5,Amazing quality
REV04728,ORD02743,3,Bad experience
REV04729,ORD06525,5,Worth the price
REV04730,ORD04665,3,Bad experience
REV04731,ORD01778,5,Worth the price
REV04732,ORD03312,5,Amazing quality
REV04733,ORD08159,5,Highly recommended
REV04734,ORD00585,3,Not worth the money
REV04735,ORD01826,4,Excellent product and fast delivery
REV04736,ORD03023,3,Poor packaging
REV04737,ORD03961,2,"Delivery delayed, disappointed"
REV04738,ORD07178,4,Worth the price
REV04739,ORD09782,5,Amazing quality
REV04740,ORD03097,5,Highly recommended
REV04741,ORD00717,5,Worth the price
REV04742,ORD05593,4,Very satisfied with purchase
REV04743,ORD02876,5,Worth the price
REV04744,ORD00925,4,Very satisfied with purchase
REV04745,ORD04781,4,Very satisfied with purchase
REV04746,ORD03015,4,Very satisfied with purchase
REV04747,ORD07191,4,Worth the price
REV04748,ORD01137,1,Poor packaging
REV04749,ORD08660,5,Highly recommended
REV04750,ORD02349,3,Poor quality product
REV04751,ORD00930,4,Worth the price
REV04752,ORD06717,2,"Delivery delayed, disappointed"
REV04753,ORD02784,4,Excellent product and fast delivery
REV04754,ORD06069,5,Worth the price
REV04755,ORD03829,1,"Delivery delayed, disappointed"
REV04756,ORD09220,1,"Delivery delayed, disappointed"
REV04757,ORD09289,1,Poor packaging
REV04758,ORD00577,2,Poor quality product
REV04759,ORD00325,4,Excellent product and fast delivery
REV04760,ORD09364,4,Amazing quality
REV04761,ORD06337,4,Worth the price
REV04762,ORD08038,4,Very satisfied with purchase
REV04763,ORD07455,4,Worth the price
REV04764,ORD07442,4,Very satisfied with purchase
REV04765,ORD03668,4,Worth the price
REV04766,ORD06365,2,Poor quality product
REV04767,ORD06031,5,Very satisfied with purchase
REV04768,ORD04913,5,Amazing quality
REV04769,ORD06724,2,Poor packaging
REV04770,ORD03719,5,Highly recommended
REV04771,ORD05783,5,Very satisfied with purchase
REV04772,ORD06900,3,Poor packaging
REV04773,ORD07411,5,Amazing quality
REV04774,ORD07595,4,Amazing quality
REV04775,ORD06536,4,Worth the price
REV04776,ORD03374,2,Not worth the money
REV04777,ORD09313,3,Poor quality product
REV04778,ORD05955,3,Not worth the money
REV04779,ORD06689,5,Highly recommended
REV04780,ORD03499,4,Worth the price
REV04781,ORD01781,4,Amazing quality
REV04782,ORD04921,4,Amazing quality
REV04783,ORD06753,5,Highly recommended
REV04784,ORD05533,1,Poor quality product
REV04785,ORD06297,4,Very satisfied with purchase
REV04786,ORD02955,5,Amazing quality
REV04787,ORD03383,5,Excellent product and fast delivery
REV04788,ORD04479,4,Very satisfied with purchase
REV04789,ORD02554,5,Highly recommended
REV04790,ORD03241,4,Highly recommended
REV04791,ORD07678,2,Bad experience
REV04792,ORD07974,3,Poor quality product
REV04793,ORD08694,3,Not worth the money
REV04794,ORD01591,5,Excellent product and fast delivery
REV04795,ORD00352,5,Excellent product and fast delivery
REV04796,ORD05432,1,"Delivery delayed, disappointed"
REV04797,ORD05845,5,Worth the price
REV04798,ORD03490,3,Poor quality product
REV04799,ORD05947,3,"Delivery delayed, disappointed"
REV04800,ORD09560,4,Worth the price
REV04801,ORD07784,5,Amazing quality
REV04802,ORD04748,3,Poor quality product
REV04803,ORD02619,3,Not worth the money
REV04804,ORD02675,5,Very satisfied with purchase
REV04805,ORD06713,4,Highly recommended
REV04806,ORD07694,2,Not worth the money
REV04807,ORD04087,5,Worth the price
REV04808,ORD07290,5,Very satisfied with purchase
REV04809,ORD02222,2,"Delivery delayed, disappointed"
REV04810,ORD06216,5,Amazing quality
REV04811,ORD09604,4,Excellent product and fast delivery
REV04812,ORD07225,5,Worth the price
REV04813,ORD07330,4,Very satisfied with purchase
REV04814,ORD09287,5,Amazing quality
REV04815,ORD01393,3,Bad experience
REV04816,ORD02904,5,Excellent product and fast delivery
REV04817,ORD06450,2,Bad experience
REV04818,ORD03230,5,Excellent product and fast delivery
REV04819,ORD04790,5,Worth the price
REV04820,ORD05812,5,Excellent product and fast delivery
REV04821,ORD00262,4,Amazing quality
REV04822,ORD06845,4,Highly recommended
REV04823,ORD04141,5,Worth the price
REV04824,ORD08527,3,Bad experience
REV04825,ORD08022,5,Excellent product and fast delivery
REV04826,ORD00853,3,Poor quality product
REV04827,ORD04311,4,Worth the price
REV04828,ORD05530,4,Amazing quality
REV04829,ORD01315,1,Poor packaging
REV04830,ORD02141,3,"Delivery delayed, disappointed"
REV04831,ORD00175,5,Highly recommended
REV04832,ORD04960,5,Excellent product and fast delivery
REV04833,ORD06227,4,Amazing quality
REV04834,ORD06147,4,Worth the price
REV04835,ORD06956,3,Not worth the money
REV04836,ORD02169,4,Worth the price
REV04837,ORD09051,5,Worth the price
REV04838,ORD04370,3,Bad experience
REV04839,ORD01390,2,Poor packaging
REV04840,ORD08337,5,Worth the price
REV04841,ORD02106,5,Excellent product and fast delivery
REV04842,ORD03981,5,Excellent product and fast delivery
REV04843,ORD01065,1,Bad experience
REV04844,ORD01432,2,Poor quality product
REV04845,ORD00221,5,Excellent product and fast delivery
REV04846,ORD01154,5,Worth the price
REV04847,ORD05422,2,Poor packaging
REV04848,ORD01999,5,Excellent product and fast delivery
REV04849,ORD03269,1,Poor quality product
REV04850,ORD03041,5,Excellent product and fast delivery
REV04851,ORD00063,2,"Delivery delayed, disappointed"
REV04852,ORD03445,4,Very satisfied with purchase
REV04853,ORD06339,1,"Delivery delayed, disappointed"
REV04854,ORD03157,3,Not worth the money
REV04855,ORD08116,4,Very satisfied with purchase
REV04856,ORD07688,4,Very satisfied with purchase
REV04857,ORD01004,3,Not worth the money
REV04858,ORD00104,4,Highly recommended
REV04859,ORD04314,1,Poor quality product
REV04860,ORD09428,2,Not worth the money
REV04861,ORD01242,5,Excellent product and fast delivery
REV04862,ORD03731,3,Bad experience
REV04863,ORD04862,2,Not worth the money
REV04864,ORD04677,4,Highly recommended
REV04865,ORD05649,3,Bad experience
REV04866,ORD00115,5,Highly recommended
REV04867,ORD04612,5,Worth the price
REV04868,ORD01010,5,Excellent product and fast delivery
REV04869,ORD00990,1,Bad experience
REV04870,ORD01310,4,Amazing quality
REV04871,ORD00197,5,Amazing quality
REV04872,ORD05217,5,Excellent product and fast delivery
REV04873,ORD09921,4,Worth the price
REV04874,ORD09326,5,Excellent product and fast delivery
REV04875,ORD07386,3,Bad experience
REV04876,ORD06070,4,Amazing quality
REV04877,ORD05136,4,Amazing quality
REV04878,ORD03738,4,Very satisfied with purchase
REV04879,ORD05782,4,Excellent product and fast delivery
REV04880,ORD05315,4,Amazing quality
REV04881,ORD07597,5,Amazing quality
REV04882,ORD07409,5,Amazing quality
REV04883,ORD06875,2,Poor packaging
REV04884,ORD05190,5,Very satisfied with purchase
REV04885,ORD06545,4,Very satisfied with purchase
REV04886,ORD02831,4,Amazing quality
REV04887,ORD03556,2,Poor quality product
REV04888,ORD07738,2,Poor packaging
REV04889,ORD03241,2,Bad experience
REV04890,ORD02594,1,Poor packaging
REV04891,ORD04550,3,Not worth the money
REV04892,ORD09943,3,Poor packaging
REV04893,ORD07129,5,Amazing quality
REV04894,ORD07985,5,Very satisfied with purchase
REV04895,ORD05790,5,Excellent product and fast delivery
REV04896,ORD05297,5,Excellent product and fast delivery
REV04897,ORD04741,5,Highly recommended
REV04898,ORD08098,2,Not worth the money
REV04899,ORD08037,5,Amazing quality
REV04900,ORD02599,1,Bad experience
REV04901,ORD07029,3,Bad experience
REV04902,ORD02121,4,Highly recommended
REV04903,ORD06118,4,Worth the price
REV04904,ORD06055,5,Very satisfied with purchase
REV04905,ORD01035,4,Amazing quality
REV04906,ORD06833,1,Bad experience
REV04907,ORD03825,3,Bad experience
REV04908,ORD07802,5,Worth the price
REV04909,ORD05583,5,Highly recommended
REV04910,ORD03185,4,Worth the price
REV04911,ORD09377,5,Worth the price
REV04912,ORD09714,5,Very satisfied with purchase
REV04913,ORD08006,4,Very satisfied with purchase
REV04914,ORD05136,4,Excellent product and fast delivery
REV04915,ORD06294,4,Excellent product and fast delivery
REV04916,ORD05270,5,Highly recommended
REV04917,ORD07581,2,Poor packaging
REV04918,ORD01097,4,Worth the price
REV04919,ORD04526,4,Very satisfied with purchase
REV04920,ORD00968,5,Worth the price
REV04921,ORD00051,4,Very satisfied with purchase
REV04922,ORD07907,3,Not worth the money
REV04923,ORD05244,4,Worth the price
REV04924,ORD09909,4,Worth the price
REV04925,ORD03084,5,Very satisfied with purchase
REV04926,ORD09914,5,Highly recommended
REV04927,ORD03194,2,"Delivery delayed, disappointed"
REV04928,ORD04628,4,Highly recommended
REV04929,ORD06931,3,Poor packaging
REV04930,ORD04886,5,Excellent product and fast delivery
REV04931,ORD04852,3,Poor quality product
REV04932,ORD01290,1,Poor packaging
REV04933,ORD07319,4,Very satisfied with purchase
REV04934,ORD02572,4,Highly recommended
REV04935,ORD01766,4,Worth the price
REV04936,ORD04522,5,Amazing quality
REV04937,ORD07428,3,Not worth the money
REV04938,ORD02106,3,Not worth the money
REV04939,ORD02031,3,"Delivery delayed, disappointed"
REV04940,ORD09054,1,Bad experience
REV04941,ORD05166,4,Very satisfied with purchase
REV04942,ORD09014,5,Amazing quality
REV04943,ORD05307,1,Poor packaging
REV04944,ORD00566,4,Worth the price
REV04945,ORD09268,4,Worth the price
REV04946,ORD08384,5,Excellent product and fast delivery
REV04947,ORD08138,1,Poor quality product
REV04948,ORD02293,1,"Delivery delayed, disappointed"
REV04949,ORD02677,2,Not worth the money
REV04950,ORD01506,5,Very satisfied with purchase
REV04951,ORD05541,5,Worth the price
REV04952,ORD01140,2,Bad experience
REV04953,ORD01019,4,Highly recommended
REV04954,ORD02540,4,Amazing quality
REV04955,ORD03396,4,Excellent product and fast delivery
REV04956,ORD04273,4,Excellent product and fast delivery
REV04957,ORD09138,3,"Delivery delayed, disappointed"
REV04958,ORD07843,1,Poor quality product
REV04959,ORD03812,1,Poor quality product
REV04960,ORD08202,5,Very satisfied with purchase
REV04961,ORD06485,3,Poor packaging
REV04962,ORD08065,1,Bad experience
REV04963,ORD09012,1,Poor packaging
REV04964,ORD09662,1,Poor quality product
REV04965,ORD09548,1,Poor quality product
REV04966,ORD01321,4,Worth the price
REV04967,ORD08342,4,Worth the price
REV04968,ORD06508,5,Very satisfied with purchase
REV04969,ORD00121,3,Not worth the money
REV04970,ORD04611,5,Highly recommended
REV04971,ORD08371,3,Bad experience
REV04972,ORD09956,4,Very satisfied with purchase
REV04973,ORD05359,3,Poor quality product
REV04974,ORD01953,5,Amazing quality
REV04975,ORD00473,5,Amazing quality
REV04976,ORD06647,4,Highly recommended
REV04977,ORD00683,3,"Delivery delayed, disappointed"
REV04978,ORD03369,4,Excellent product and fast delivery
REV04979,ORD04893,3,Not worth the money
REV04980,ORD09720,5,Very satisfied with purchase
REV04981,ORD07599,5,Worth the price
REV04982,ORD09288,1,Poor quality product
REV04983,ORD03553,5,Worth the price
REV04984,ORD00203,4,Worth the price
REV04985,ORD05472,3,Poor quality product
REV04986,ORD05364,3,Poor packaging
REV04987,ORD09861,4,Amazing quality
REV04988,ORD07868,5,Amazing quality
REV04989,ORD04072,4,Worth the price
REV04990,ORD00005,1,"Delivery delayed, disappointed"
REV04991,ORD00820,5,Highly recommended
REV04992,ORD00001,5,Worth the price
REV04993,ORD09308,3,Poor packaging
REV04994,ORD00878,5,Excellent product and fast delivery
REV04995,ORD06934,4,Very satisfied with purchase
REV04996,ORD01247,5,Worth the price
REV04997,ORD04874,3,"Delivery delayed, disappointed"
REV04998,ORD04949,5,Excellent product and fast delivery
REV04999,ORD03354,2,Poor packaging
REV05000,ORD07808,2,"Delivery delayed, disappointed"
REV05001,ORD01411,2,"Delivery delayed, disappointed"
REV05002,ORD09500,5,Amazing quality
REV05003,ORD04425,5,Worth the price
REV05004,ORD07860,1,Not worth the money
REV05005,ORD03531,1,Poor quality product
REV05006,ORD00490,1,Poor packaging
REV05007,ORD07631,1,Poor packaging
REV05008,ORD09450,4,Excellent product and fast delivery
REV05009,ORD04602,5,Excellent product and fast delivery
REV05010,ORD03322,5,Amazing quality
REV05011,ORD04456,5,Excellent product and fast delivery
REV05012,ORD03848,5,Very satisfied with purchase
REV05013,ORD00723,5,Excellent product and fast delivery
REV05014,ORD09158,5,Amazing quality
REV05015,ORD03794,5,Amazing quality
REV05016,ORD04695,5,Excellent product and fast delivery
REV05017,ORD06018,4,Highly recommended
REV05018,ORD08923,4,Amazing quality
REV05019,ORD09028,2,Bad experience
REV05020,ORD05682,4,Worth the price
REV05021,ORD06583,4,Highly recommended
REV05022,ORD04792,4,Worth the price
REV05023,ORD08885,2,Poor packaging
REV05024,ORD01417,4,Amazing quality
REV05025,ORD05453,4,Very satisfied with purchase
REV05026,ORD07386,5,Amazing quality
REV05027,ORD00701,5,Very satisfied with purchase
REV05028,ORD09811,3,Poor quality product
REV05029,ORD09400,3,Poor quality product
REV05030,ORD06494,2,Poor quality product
REV05031,ORD01834,2,Poor packaging
REV05032,ORD00688,5,Highly recommended
REV05033,ORD00067,4,Highly recommended
REV05034,ORD02699,3,Not worth the money
REV05035,ORD08015,5,Worth the price
REV05036,ORD08986,2,Bad experience
REV05037,ORD06436,5,Highly recommended
REV05038,ORD06685,3,Bad experience
REV05039,ORD03700,5,Excellent product and fast delivery
REV05040,ORD02552,4,Amazing quality
REV05041,ORD00010,5,Very satisfied with purchase
REV05042,ORD01767,5,Highly recommended
REV05043,ORD05023,4,Excellent product and fast delivery
REV05044,ORD04963,3,Poor packaging
REV05045,ORD01583,5,Highly recommended
REV05046,ORD00386,5,Very satisfied with purchase
REV05047,ORD01984,1,Bad experience
REV05048,ORD01099,3,"Delivery delayed, disappointed"
REV05049,ORD06913,3,"Delivery delayed, disappointed"
