delivery_id,order_id,delivery_days,delivery_status,shipping_cost
DEL04922,ORD04922,5,Delivered,120
DEL04923,ORD04923,3,Delayed,100
DEL04924,ORD04924,8,Delivered,87
DEL04925,ORD04925,3,Delivered,178
DEL04926,ORD04926,10,Delivered,150
DEL04927,ORD04927,4,Delivered,102
DEL04928,ORD04928,3,Delayed,123
DEL04929,ORD04929,10,Delivered,234
DEL04930,ORD04930,5,Delayed,313
DEL04931,ORD04931,9,Delivered,392
DEL04932,ORD04932,2,Delivered,209
DEL04933,ORD04933,5,Delivered,91
DEL04934,ORD04934,10,Delivered,450
DEL04935,ORD04935,11,Delivered,343
DEL04936,ORD04936,8,Delayed,239
DEL04937,ORD04937,2,Delivered,205
DEL04938,ORD04938,8,Delivered,126
DEL04939,ORD04939,11,Delivered,373
DEL04940,ORD04940,5,Delivered,215
DEL04941,ORD04941,13,Delayed,380
DEL04942,ORD04942,7,Delivered,202
DEL04943,ORD04943,10,Delivered,381
DEL04944,ORD04944,14,Delivered,424
DEL04945,ORD04945,9,Delayed,457
DEL04946,ORD04946,11,Delayed,274
DEL04947,ORD04947,7,Delivered,323
DEL04948,ORD04948,5,Delivered,173
DEL04949,ORD04949,7,Delivered,90
DEL04950,ORD04950,13,Delivered,290
DEL04951,ORD04951,4,Delayed,148
DEL04952,ORD04952,14,Delayed,191
DEL04953,ORD04953,8,Delivered,182
DEL04954,ORD04954,12,Delayed,453
DEL04955,ORD04955,8,Delivered,106
DEL04956,ORD04956,14,Delayed,170
DEL04957,ORD04957,5,Delivered,315
DEL04958,ORD04958,9,Delayed,329
DEL04959,ORD04959,3,Delivered,147
DEL04960,ORD04960,9,Delivered,166
DEL04961,ORD04961,2,Delivered,196
DEL04962,ORD04962,7,Delivered,298
DEL04963,ORD04963,2,Delivered,84
DEL04964,ORD04964,8,Delayed,178
DEL04965,ORD04965,4,Delivered,110
DEL04966,ORD04966,10,Delayed,463
DEL04967,ORD04967,14,Delivered,493
DEL04968,ORD04968,5,Delivered,90
DEL04969,ORD04969,14,Delayed,356
DEL04970,ORD04970,5,Delivered,193
DEL04971,ORD04971,12,Delayed,408
DEL04972,ORD04972,3,Delivered,249
DEL04973,ORD04973,3,Delayed,169
DEL04974,ORD04974,3,Delivered,62
DEL04975,ORD04975,5,Delivered,106
DEL04976,ORD04976,7,Delayed,113
DEL04977,ORD04977,5,Delivered,56
DEL04978,ORD04978,5,Delivered,178
DEL04979,ORD04979,5,Delayed,178
DEL04980,ORD04980,9,Delayed,336
DEL04981,ORD04981,7,Delivered,85
DEL04982,ORD04982,14,Delayed,163
DEL04983,ORD04983,12,Delivered,463
DEL04984,ORD04984,7,Delivered,357
DEL04985,ORD04985,6,Delivered,90
DEL04986,ORD04986,3,Delivered,54
DEL04987,ORD04987,6,Delivered,329
DEL04988,ORD04988,6,Delivered,384
DEL04989,ORD04989,14,Delayed,432
DEL04990,ORD04990,3,Delivered,121
DEL04991,ORD04991,13,Delayed,196
DEL04992,ORD04992,8,Delivered,191
DEL04993,ORD04993,13,Delivered,493
DEL04994,ORD04994,12,Delayed,318
DEL04995,ORD04995,13,Delivered,151
DEL04996,ORD04996,4,Delivered,208
DEL04997,ORD04997,11,Delivered,417
DEL04998,ORD04998,4,Delivered,58
DEL04999,ORD04999,10,Delayed,192
DEL05000,ORD05000,11,Delivered,460
DEL05001,ORD05001,6,Delivered,215
DEL05002,ORD05002,11,Delivered,430
DEL05003,ORD05003,8,Delivered,57
DEL05004,ORD05004,12,Delayed,416
DEL05005,ORD05005,12,Delayed,441
DEL05006,ORD05006,8,Delivered,89
DEL05007,ORD05007,3,Delivered,129
DEL05008,ORD05008,2,Delivered,172
DEL05009,ORD05009,7,Delivered,99
DEL05010,ORD05010,4,Delivered,185
DEL05011,ORD05011,6,Delivered,116
DEL05012,ORD05012,3,Delivered,158
DEL05013,ORD05013,2,Delivered,158
DEL05014,ORD05014,13,Delivered,352
DEL05015,ORD05015,2,Delivered,152
DEL05016,ORD05016,10,Delivered,438
DEL05017,ORD05017,10,Delivered,298
DEL05018,ORD05018,10,Delayed,477
DEL05019,ORD05019,5,Delivered,218
DEL05020,ORD05020,9,Delivered,170
DEL05021,ORD05021,7,Delivered,207
DEL05022,ORD05022,2,Delivered,56
DEL05023,ORD05023,10,Delivered,420
DEL05024,ORD05024,10,Delivered,398
DEL05025,ORD05025,12,Delivered,472
DEL05026,ORD05026,2,Delivered,89
DEL05027,ORD05027,5,Delivered,296
DEL05028,ORD05028,12,Delivered,305
DEL05029,ORD05029,11,Delivered,344
DEL05030,ORD05030,11,Delayed,498
DEL05031,ORD05031,10,Delivered,475
DEL05032,ORD05032,5,Delivered,72
DEL05033,ORD05033,5,Delivered,291
DEL05034,ORD05034,5,Delivered,171
DEL05035,ORD05035,10,Delivered,432
DEL05036,ORD05036,6,Delivered,85
DEL05037,ORD05037,2,Delayed,153
DEL05038,ORD05038,6,Delivered,224
DEL05039,ORD05039,4,Delivered,205
DEL05040,ORD05040,3,Delivered,135
DEL05041,ORD05041,13,Delayed,170
DEL05042,ORD05042,11,Delivered,258
DEL05043,ORD05043,4,Delivered,174
DEL05044,ORD05044,9,Delivered,335
DEL05045,ORD05045,7,Delivered,74
DEL05046,ORD05046,7,Delivered,106
DEL05047,ORD05047,9,Delayed,479
DEL05048,ORD05048,9,Delayed,481
DEL05049,ORD05049,7,Delivered,231
DEL05050,ORD05050,14,Delayed,168
DEL05051,ORD05051,9,Delivered,332
DEL05052,ORD05052,2,Delivered,119
DEL05053,ORD05053,8,Delivered,244
DEL05054,ORD05054,5,Delivered,211
DEL05055,ORD05055,6,Delivered,304
DEL05056,ORD05056,5,Delivered,78
DEL05057,ORD05057,14,Delivered,446
DEL05058,ORD05058,3,Delivered,68
DEL05059,ORD05059,14,Delayed,406
DEL05060,ORD05060,5,Delayed,186
DEL05061,ORD05061,8,Delivered,159
DEL05062,ORD05062,4,Delivered,147
DEL05063,ORD05063,13,Delivered,199
DEL05064,ORD05064,11,Delivered,279
DEL05065,ORD05065,5,Delivered,89
DEL05066,ORD05066,6,Delayed,229
DEL05067,ORD05067,11,Delivered,205
DEL05068,ORD05068,6,Delivered,178
DEL05069,ORD05069,7,Delivered,449
DEL05070,ORD05070,8,Delivered,240
DEL05071,ORD05071,12,Delivered,293
DEL05072,ORD05072,2,Delivered,211
DEL05073,ORD05073,6,Delivered,250
DEL05074,ORD05074,3,Delivered,216
DEL05075,ORD05075,12,Delayed,198
DEL05076,ORD05076,9,Delivered,238
DEL05077,ORD05077,9,Delivered,279
DEL05078,ORD05078,4,Delivered,59
DEL05079,ORD05079,6,Delivered,339
DEL05080,ORD05080,9,Delayed,326
DEL05081,ORD05081,7,Delivered,212
DEL05082,ORD05082,7,Delivered,202
DEL05083,ORD05083,9,Delayed,194
DEL05084,ORD05084,8,Delivered,79
DEL05085,ORD05085,6,Delivered,61
DEL05086,ORD05086,5,Delivered,159
DEL05087,ORD05087,3,Delivered,190
DEL05088,ORD05088,3,Delivered,202
DEL05089,ORD05089,7,Delayed,309
DEL05090,ORD05090,7,Delivered,156
DEL05091,ORD05091,4,Delivered,218
DEL05092,ORD05092,11,Delayed,283
DEL05093,ORD05093,5,Delivered,237
DEL05094,ORD05094,8,Delivered,330
DEL05095,ORD05095,10,Delivered,330
DEL05096,ORD05096,13,Delivered,251
DEL05097,ORD05097,7,Delivered,89
DEL05098,ORD05098,13,Delayed,280
DEL05099,ORD05099,10,Delayed,187
DEL05100,ORD05100,7,Delivered,140
DEL05101,ORD05101,10,Delayed,222
DEL05102,ORD05102,5,Delivered,338
DEL05103,ORD05103,6,Delivered,213
DEL05104,ORD05104,13,Delayed,238
DEL05105,ORD05105,3,Delivered,170
DEL05106,ORD05106,3,Delivered,102
DEL05107,ORD05107,14,Delivered,258
DEL05108,ORD05108,8,Delivered,227
DEL05109,ORD05109,12,Delivered,276
DEL05110,ORD05110,3,Delivered,164
DEL05111,ORD05111,5,Delivered,124
DEL05112,ORD05112,4,Delivered,179
DEL05113,ORD05113,14,Delayed,474
DEL05114,ORD05114,6,Delivered,164
DEL05115,ORD05115,8,Delivered,125
DEL05116,ORD05116,14,Delivered,298
DEL05117,ORD05117,3,Delivered,68
DEL05118,ORD05118,4,Delayed,213
DEL05119,ORD05119,11,Delivered,359
DEL05120,ORD05120,2,Delivered,225
DEL05121,ORD05121,7,Delayed,158
DEL05122,ORD05122,3,Delivered,245
DEL05123,ORD05123,6,Delivered,353
DEL05124,ORD05124,6,Delivered,397
DEL05125,ORD05125,10,Delivered,274
DEL05126,ORD05126,13,Delivered,498
DEL05127,ORD05127,8,Delayed,202
DEL05128,ORD05128,13,Delivered,158
DEL05129,ORD05129,4,Delivered,188
DEL05130,ORD05130,8,Delivered,366
DEL05131,ORD05131,6,Delivered,455
DEL05132,ORD05132,8,Delivered,227
DEL05133,ORD05133,7,Delayed,143
DEL05134,ORD05134,6,Delivered,331
DEL05135,ORD05135,14,Delivered,397
DEL05136,ORD05136,10,Delivered,398
DEL05137,ORD05137,10,Delayed,446
DEL05138,ORD05138,11,Delivered,368
DEL05139,ORD05139,8,Delivered,96
DEL05140,ORD05140,4,Delivered,65
DEL05141,ORD05141,7,Delayed,360
DEL05142,ORD05142,7,Delayed,309
DEL05143,ORD05143,6,Delivered,213
DEL05144,ORD05144,10,Delayed,203
DEL05145,ORD05145,7,Delayed,87
DEL05146,ORD05146,7,Delayed,75
DEL05147,ORD05147,10,Delayed,172
DEL05148,ORD05148,6,Delivered,180
DEL05149,ORD05149,6,Delayed,315
DEL05150,ORD05150,6,Delayed,177
DEL05151,ORD05151,11,Delayed,219
DEL05152,ORD05152,2,Delivered,59
DEL05153,ORD05153,5,Delivered,214
DEL05154,ORD05154,6,Delivered,151
DEL05155,ORD05155,5,Delivered,423
DEL05156,ORD05156,2,Delivered,245
DEL05157,ORD05157,6,Delivered,298
DEL05158,ORD05158,12,Delivered,250
DEL05159,ORD05159,2,Delivered,121
DEL05160,ORD05160,2,Delivered,99
DEL05161,ORD05161,3,Delayed,56
DEL05162,ORD05162,11,Delivered,240
DEL05163,ORD05163,12,Delayed,153
DEL05164,ORD05164,12,Delivered,296
DEL05165,ORD05165,12,Delivered,469
DEL05166,ORD05166,8,Delivered,185
DEL05167,ORD05167,8,Delivered,236
DEL05168,ORD05168,2,Delayed,134
DEL05169,ORD05169,14,Delivered,256
DEL05170,ORD05170,5,Delivered,221
DEL05171,ORD05171,9,Delivered,169
DEL05172,ORD05172,7,Delivered,223
DEL05173,ORD05173,12,Delivered,338
DEL05174,ORD05174,13,Delivered,424
DEL05175,ORD05175,10,Delivered,457
DEL05176,ORD05176,2,Delivered,64
DEL05177,ORD05177,3,Delayed,238
DEL05178,ORD05178,3,Delivered,152
DEL05179,ORD05179,8,Delivered,183
DEL05180,ORD05180,10,Delayed,476
DEL05181,ORD05181,9,Delivered,322
DEL05182,ORD05182,5,Delivered,142
DEL05183,ORD05183,7,Delayed,168
DEL05184,ORD05184,6,Delivered,63
DEL05185,ORD05185,12,Delivered,224
DEL05186,ORD05186,8,Delayed,335
DEL05187,ORD05187,2,Delivered,122
DEL05188,ORD05188,6,Delayed,341
DEL05189,ORD05189,5,Delivered,117
DEL05190,ORD05190,6,Delivered,309
DEL05191,ORD05191,14,Delivered,496
DEL05192,ORD05192,10,Delivered,245
DEL05193,ORD05193,3,Delivered,94
DEL05194,ORD05194,2,Delivered,225
DEL05195,ORD05195,11,Delivered,291
DEL05196,ORD05196,5,Delivered,108
DEL05197,ORD05197,2,Delivered,124
DEL05198,ORD05198,3,Delivered,98
DEL05199,ORD05199,12,Delayed,193
DEL05200,ORD05200,14,Delivered,448
DEL05201,ORD05201,7,Delivered,114
DEL05202,ORD05202,14,Delayed,490
DEL05203,ORD05203,5,Delivered,433
DEL05204,ORD05204,5,Delivered,320
DEL05205,ORD05205,8,Delivered,109
DEL05206,ORD05206,11,Delivered,265
DEL05207,ORD05207,6,Delayed,391
DEL05208,ORD05208,10,Delivered,243
DEL05209,ORD05209,5,Delayed,226
DEL05210,ORD05210,8,Delivered,243
DEL05211,ORD05211,5,Delivered,353
DEL05212,ORD05212,2,Delivered,93
DEL05213,ORD05213,8,Delayed,337
DEL05214,ORD05214,5,Delivered,123
DEL05215,ORD05215,14,Delivered,172
DEL05216,ORD05216,12,Delivered,322
DEL05217,ORD05217,12,Delayed,499
DEL05218,ORD05218,8,Delivered,176
DEL05219,ORD05219,7,Delayed,351
DEL05220,ORD05220,13,Delayed,387
DEL05221,ORD05221,6,Delayed,230
DEL05222,ORD05222,6,Delivered,232
DEL05223,ORD05223,8,Delivered,113
DEL05224,ORD05224,10,Delivered,208
DEL05225,ORD05225,7,Delivered,284
DEL05226,ORD05226,13,Delayed,309
DEL05227,ORD05227,11,Delivered,375
DEL05228,ORD05228,12,Delayed,188
DEL05229,ORD05229,8,Delivered,232
DEL05230,ORD05230,2,Delivered,224
DEL05231,ORD05231,4,Delayed,129
DEL05232,ORD05232,5,Delivered,427
DEL05233,ORD05233,8,Delivered,280
DEL05234,ORD05234,6,Delivered,402
DEL05235,ORD05235,12,Delivered,164
DEL05236,ORD05236,5,Delivered,208
DEL05237,ORD05237,12,Delivered,259
DEL05238,ORD05238,13,Delayed,473
DEL05239,ORD05239,12,Delivered,233
DEL05240,ORD05240,10,Delivered,390
DEL05241,ORD05241,11,Delivered,282
DEL05242,ORD05242,14,Delayed,182
DEL05243,ORD05243,9,Delayed,216
DEL05244,ORD05244,12,Delayed,433
DEL05245,ORD05245,9,Delivered,188
DEL05246,ORD05246,8,Delayed,288
DEL05247,ORD05247,9,Delayed,488
DEL05248,ORD05248,6,Delayed,279
DEL05249,ORD05249,4,Delivered,124
DEL05250,ORD05250,3,Delayed,120
DEL05251,ORD05251,3,Delivered,82
DEL05252,ORD05252,11,Delivered,300
DEL05253,ORD05253,6,Delayed,366
DEL05254,ORD05254,11,Delivered,178
DEL05255,ORD05255,8,Delivered,139
DEL05256,ORD05256,14,Delivered,226
DEL05257,ORD05257,5,Delivered,131
DEL05258,ORD05258,4,Delivered,158
DEL05259,ORD05259,8,Delayed,200
DEL05260,ORD05260,14,Delivered,311
DEL05261,ORD05261,10,Delayed,480
DEL05262,ORD05262,6,Delivered,259
DEL05263,ORD05263,8,Delayed,478
DEL05264,ORD05264,7,Delivered,111
DEL05265,ORD05265,12,Delivered,428
DEL05266,ORD05266,12,Delivered,424
DEL05267,ORD05267,12,Delivered,342
DEL05268,ORD05268,8,Delivered,246
DEL05269,ORD05269,9,Delayed,204
DEL05270,ORD05270,9,Delivered,477
DEL05271,ORD05271,12,Delivered,273
DEL05272,ORD05272,10,Delayed,485
DEL05273,ORD05273,5,Delivered,113
DEL05274,ORD05274,5,Delivered,58
DEL05275,ORD05275,6,Delivered,247
DEL05276,ORD05276,8,Delayed,189
DEL05277,ORD05277,8,Delivered,131
DEL05278,ORD05278,14,Delivered,259
DEL05279,ORD05279,6,Delivered,415
DEL05280,ORD05280,6,Delivered,196
DEL05281,ORD05281,5,Delivered,467
DEL05282,ORD05282,2,Delivered,133
DEL05283,ORD05283,5,Delivered,456
DEL05284,ORD05284,3,Delivered,178
DEL05285,ORD05285,12,Delivered,228
DEL05286,ORD05286,2,Delayed,151
DEL05287,ORD05287,6,Delayed,212
DEL05288,ORD05288,6,Delayed,368
DEL05289,ORD05289,6,Delivered,455
DEL05290,ORD05290,5,Delayed,475
DEL05291,ORD05291,3,Delivered,239
DEL05292,ORD05292,2,Delayed,180
DEL05293,ORD05293,11,Delayed,407
DEL05294,ORD05294,6,Delayed,226
DEL05295,ORD05295,12,Delivered,448
DEL05296,ORD05296,13,Delayed,226
DEL05297,ORD05297,8,Delayed,273
DEL05298,ORD05298,10,Delivered,349
DEL05299,ORD05299,10,Delayed,151
DEL05300,ORD05300,13,Delayed,326
DEL05301,ORD05301,2,Delivered,158
DEL05302,ORD05302,7,Delayed,79
DEL05303,ORD05303,6,Delivered,247
DEL05304,ORD05304,12,Delayed,484
DEL05305,ORD05305,7,Delivered,253
DEL05306,ORD05306,3,Delivered,229
DEL05307,ORD05307,7,Delayed,201
DEL05308,ORD05308,7,Delayed,156
DEL05309,ORD05309,5,Delivered,374
DEL05310,ORD05310,4,Delivered,78
DEL05311,ORD05311,5,Delivered,66
DEL05312,ORD05312,4,Delivered,86
DEL05313,ORD05313,14,Delayed,219
DEL05314,ORD05314,8,Delayed,478
DEL05315,ORD05315,14,Delivered,336
DEL05316,ORD05316,5,Delivered,176
DEL05317,ORD05317,3,Delivered,151
DEL05318,ORD05318,12,Delivered,257
DEL05319,ORD05319,12,Delivered,226
DEL05320,ORD05320,11,Delayed,498
DEL05321,ORD05321,7,Delivered,448
DEL05322,ORD05322,10,Delivered,203
DEL05323,ORD05323,8,Delivered,485
DEL05324,ORD05324,5,Delivered,393
DEL05325,ORD05325,5,Delayed,241
DEL05326,ORD05326,6,Delayed,121
DEL05327,ORD05327,6,Delivered,237
DEL05328,ORD05328,7,Delayed,266
DEL05329,ORD05329,13,Delayed,397
DEL05330,ORD05330,8,Delayed,132
DEL05331,ORD05331,2,Delivered,246
DEL05332,ORD05332,4,Delivered,103
DEL05333,ORD05333,8,Delivered,395
DEL05334,ORD05334,4,Delayed,193
DEL05335,ORD05335,3,Delivered,172
DEL05336,ORD05336,8,Delivered,207
DEL05337,ORD05337,3,Delivered,85
DEL05338,ORD05338,13,Delayed,153
DEL05339,ORD05339,3,Delivered,164
DEL05340,ORD05340,14,Delivered,268
DEL05341,ORD05341,8,Delivered,189
DEL05342,ORD05342,6,Delivered,193
DEL05343,ORD05343,13,Delivered,151
DEL05344,ORD05344,12,Delivered,268
DEL05345,ORD05345,8,Delivered,256
DEL05346,ORD05346,14,Delivered,286
DEL05347,ORD05347,10,Delivered,310
DEL05348,ORD05348,8,Delayed,174
DEL05349,ORD05349,5,Delayed,314
DEL05350,ORD05350,10,Delayed,482
DEL05351,ORD05351,3,Delayed,102
DEL05352,ORD05352,7,Delivered,75
DEL05353,ORD05353,2,Delivered,220
DEL05354,ORD05354,14,Delayed,483
DEL05355,ORD05355,4,Delivered,64
DEL05356,ORD05356,13,Delivered,293
DEL05357,ORD05357,6,Delivered,245
DEL05358,ORD05358,13,Delayed,398
DEL05359,ORD05359,12,Delayed,185
DEL05360,ORD05360,8,Delivered,125
DEL05361,ORD05361,8,Delivered,167
DEL05362,ORD05362,11,Delivered,360
DEL05363,ORD05363,2,Delayed,215
DEL05364,ORD05364,3,Delayed,245
DEL05365,ORD05365,6,Delayed,443
DEL05366,ORD05366,11,Delayed,197
DEL05367,ORD05367,4,Delivered,136
DEL05368,ORD05368,14,Delivered,275
DEL05369,ORD05369,8,Delayed,280
DEL05370,ORD05370,12,Delayed,402
DEL05371,ORD05371,2,Delayed,248
DEL05372,ORD05372,6,Delivered,211
DEL05373,ORD05373,11,Delayed,199
DEL05374,ORD05374,3,Delayed,63
DEL05375,ORD05375,10,Delivered,414
DEL05376,ORD05376,3,Delivered,74
DEL05377,ORD05377,12,Delivered,302
DEL05378,ORD05378,6,Delayed,119
DEL05379,ORD05379,7,Delayed,334
DEL05380,ORD05380,5,Delayed,367
DEL05381,ORD05381,14,Delayed,488
DEL05382,ORD05382,8,Delayed,346
DEL05383,ORD05383,6,Delivered,212
DEL05384,ORD05384,12,Delayed,231
DEL05385,ORD05385,14,Delivered,326
DEL05386,ORD05386,2,Delivered,109
DEL05387,ORD05387,5,Delivered,425
DEL05388,ORD05388,8,Delivered,156
DEL05389,ORD05389,9,Delivered,314
DEL05390,ORD05390,7,Delivered,228
DEL05391,ORD05391,12,Delivered,284
DEL05392,ORD05392,5,Delivered,311
DEL05393,ORD05393,6,Delayed,339
DEL05394,ORD05394,11,Delayed,397
DEL05395,ORD05395,5,Delayed,438
DEL05396,ORD05396,6,Delayed,351
DEL05397,ORD05397,14,Delayed,455
DEL05398,ORD05398,5,Delivered,186
DEL05399,ORD05399,6,Delayed,305
DEL05400,ORD05400,13,Delivered,176
DEL05401,ORD05401,2,Delivered,196
DEL05402,ORD05402,9,Delivered,371
DEL05403,ORD05403,4,Delayed,51
DEL05404,ORD05404,5,Delivered,300
DEL05405,ORD05405,11,Delayed,280
DEL05406,ORD05406,14,Delivered,386
DEL05407,ORD05407,9,Delayed,424
DEL05408,ORD05408,7,Delivered,334
DEL05409,ORD05409,13,Delayed,447
DEL05410,ORD05410,11,Delivered,367
DEL05411,ORD05411,5,Delivered,65
DEL05412,ORD05412,13,Delayed,170
DEL05413,ORD05413,4,Delivered,239
DEL05414,ORD05414,2,Delivered,93
DEL05415,ORD05415,11,Delivered,330
DEL05416,ORD05416,5,Delayed,435
DEL05417,ORD05417,14,Delayed,318
DEL05418,ORD05418,8,Delivered,205
DEL05419,ORD05419,12,Delayed,186
DEL05420,ORD05420,6,Delivered,473
DEL05421,ORD05421,12,Delayed,397
DEL05422,ORD05422,3,Delivered,247
DEL05423,ORD05423,5,Delayed,267
DEL05424,ORD05424,8,Delivered,212
DEL05425,ORD05425,5,Delivered,64
DEL05426,ORD05426,11,Delivered,201
DEL05427,ORD05427,9,Delivered,292
DEL05428,ORD05428,4,Delivered,143
DEL05429,ORD05429,6,Delivered,244
DEL05430,ORD05430,6,Delivered,490
DEL05431,ORD05431,13,Delayed,184
DEL05432,ORD05432,12,Delivered,473
DEL05433,ORD05433,12,Delayed,454
DEL05434,ORD05434,14,Delayed,384
DEL05435,ORD05435,14,Delayed,197
DEL05436,ORD05436,9,Delayed,421
DEL05437,ORD05437,4,Delayed,55
DEL05438,ORD05438,7,Delivered,129
DEL05439,ORD05439,4,Delivered,153
DEL05440,ORD05440,3,Delivered,214
DEL05441,ORD05441,7,Delivered,178
DEL05442,ORD05442,12,Delivered,274
DEL05443,ORD05443,5,Delayed,115
DEL05444,ORD05444,3,Delivered,165
DEL05445,ORD05445,8,Delayed,290
DEL05446,ORD05446,6,Delivered,438
DEL05447,ORD05447,5,Delivered,81
DEL05448,ORD05448,6,Delivered,164
DEL05449,ORD05449,8,Delivered,167
DEL05450,ORD05450,8,Delivered,64
DEL05451,ORD05451,14,Delayed,211
DEL05452,ORD05452,7,Delayed,344
DEL05453,ORD05453,10,Delayed,445
DEL05454,ORD05454,3,Delivered,78
DEL05455,ORD05455,5,Delivered,53
DEL05456,ORD05456,11,Delivered,379
DEL05457,ORD05457,5,Delivered,471
DEL05458,ORD05458,7,Delivered,104
DEL05459,ORD05459,7,Delivered,221
DEL05460,ORD05460,5,Delivered,61
DEL05461,ORD05461,12,Delayed,394
DEL05462,ORD05462,9,Delivered,167
DEL05463,ORD05463,8,Delayed,169
DEL05464,ORD05464,7,Delayed,336
DEL05465,ORD05465,6,Delivered,334
DEL05466,ORD05466,9,Delivered,466
DEL05467,ORD05467,7,Delayed,209
DEL05468,ORD05468,12,Delivered,315
DEL05469,ORD05469,7,Delivered,105
DEL05470,ORD05470,13,Delivered,287
DEL05471,ORD05471,12,Delayed,349
DEL05472,ORD05472,3,Delivered,111
DEL05473,ORD05473,7,Delayed,151
DEL05474,ORD05474,5,Delayed,439
DEL05475,ORD05475,5,Delivered,380
DEL05476,ORD05476,3,Delivered,185
DEL05477,ORD05477,12,Delivered,349
DEL05478,ORD05478,6,Delivered,177
DEL05479,ORD05479,6,Delivered,119
DEL05480,ORD05480,11,Delivered,356
DEL05481,ORD05481,5,Delivered,206
DEL05482,ORD05482,12,Delayed,372
DEL05483,ORD05483,9,Delivered,426
DEL05484,ORD05484,8,Delivered,123
DEL05485,ORD05485,5,Delayed,178
DEL05486,ORD05486,8,Delivered,151
DEL05487,ORD05487,4,Delivered,107
DEL05488,ORD05488,7,Delivered,184
DEL05489,ORD05489,12,Delivered,204
DEL05490,ORD05490,14,Delivered,183
DEL05491,ORD05491,3,Delivered,224
DEL05492,ORD05492,5,Delayed,391
DEL05493,ORD05493,14,Delivered,240
DEL05494,ORD05494,11,Delivered,460
DEL05495,ORD05495,6,Delivered,171
DEL05496,ORD05496,6,Delivered,180
DEL05497,ORD05497,12,Delivered,492
DEL05498,ORD05498,2,Delivered,100
DEL05499,ORD05499,14,Delivered,159
DEL05500,ORD05500,4,Delivered,109
DEL05501,ORD05501,6,Delivered,233
DEL05502,ORD05502,14,Delivered,294
DEL05503,ORD05503,6,Delayed,344
DEL05504,ORD05504,14,Delivered,463
DEL05505,ORD05505,14,Delivered,303
DEL05506,ORD05506,5,Delivered,276
DEL05507,ORD05507,13,Delivered,229
DEL05508,ORD05508,2,Delivered,117
DEL05509,ORD05509,14,Delivered,328
DEL05510,ORD05510,7,Delayed,164
DEL05511,ORD05511,14,Delayed,180
DEL05512,ORD05512,5,Delivered,160
DEL05513,ORD05513,4,Delivered,89
DEL05514,ORD05514,8,Delayed,435
DEL05515,ORD05515,4,Delivered,223
DEL05516,ORD05516,7,Delivered,421
DEL05517,ORD05517,3,Delivered,171
DEL05518,ORD05518,9,Delivered,471
DEL05519,ORD05519,5,Delivered,274
DEL05520,ORD05520,12,Delayed,393
DEL05521,ORD05521,12,Delivered,444
DEL05522,ORD05522,11,Delivered,231
DEL05523,ORD05523,10,Delivered,251
DEL05524,ORD05524,6,Delivered,205
DEL05525,ORD05525,13,Delayed,275
DEL05526,ORD05526,11,Delayed,435
DEL05527,ORD05527,6,Delivered,111
DEL05528,ORD05528,6,Delayed,118
DEL05529,ORD05529,7,Delayed,419
DEL05530,ORD05530,3,Delivered,179
DEL05531,ORD05531,12,Delivered,425
DEL05532,ORD05532,2,Delivered,63
DEL05533,ORD05533,5,Delayed,230
DEL05534,ORD05534,14,Delayed,343
DEL05535,ORD05535,4,Delivered,96
DEL05536,ORD05536,6,Delivered,312
DEL05537,ORD05537,13,Delivered,175
DEL05538,ORD05538,5,Delivered,285
DEL05539,ORD05539,12,Delivered,202
DEL05540,ORD05540,14,Delivered,293
DEL05541,ORD05541,12,Delayed,178
DEL05542,ORD05542,11,Delivered,336
DEL05543,ORD05543,9,Delivered,467
DEL05544,ORD05544,10,Delivered,165
DEL05545,ORD05545,10,Delayed,257
DEL05546,ORD05546,5,Delayed,208
DEL05547,ORD05547,4,Delivered,144
DEL05548,ORD05548,6,Delivered,262
DEL05549,ORD05549,6,Delayed,490
DEL05550,ORD05550,14,Delivered,247
DEL05551,ORD05551,4,Delayed,156
DEL05552,ORD05552,3,Delivered,51
DEL05553,ORD05553,12,Delivered,259
DEL05554,ORD05554,14,Delayed,396
DEL05555,ORD05555,6,Delivered,152
DEL05556,ORD05556,14,Delivered,237
DEL05557,ORD05557,13,Delayed,465
DEL05558,ORD05558,9,Delayed,157
DEL05559,ORD05559,2,Delivered,103
DEL05560,ORD05560,9,Delivered,453
DEL05561,ORD05561,2,Delayed,93
DEL05562,ORD05562,6,Delivered,288
DEL05563,ORD05563,7,Delivered,60
DEL05564,ORD05564,2,Delivered,66
DEL05565,ORD05565,5,Delivered,305
DEL05566,ORD05566,10,Delayed,274
DEL05567,ORD05567,14,Delayed,317
DEL05568,ORD05568,2,Delivered,88
DEL05569,ORD05569,8,Delivered,98
DEL05570,ORD05570,12,Delayed,398
DEL05571,ORD05571,2,Delivered,133
DEL05572,ORD05572,8,Delivered,135
DEL05573,ORD05573,12,Delivered,329
DEL05574,ORD05574,7,Delivered,241
DEL05575,ORD05575,5,Delivered,348
DEL05576,ORD05576,13,Delayed,362
DEL05577,ORD05577,4,Delayed,116
DEL05578,ORD05578,3,Delivered,177
DEL05579,ORD05579,6,Delivered,303
DEL05580,ORD05580,11,Delivered,178
DEL05581,ORD05581,2,Delivered,69
DEL05582,ORD05582,10,Delivered,400
DEL05583,ORD05583,11,Delayed,401
DEL05584,ORD05584,8,Delayed,133
DEL05585,ORD05585,9,Delivered,298
DEL05586,ORD05586,9,Delayed,220
